S6,S5,S4,S2,S7,ITTH
TCGA.KK.A59X.01,0.28657714385856,0.152343451549173,1.58077507426028e-06,0.560667946888898,0.00040987692829453,0.604208788347554
TCGA.HC.A6AL.01,0.293595672954344,0.37000773790577,0.214678814309362,0.121706273013519,1.15018170050052e-05,0.816719464234449
TCGA.EJ.A8FN.01,0.155907981981547,0.0901327327995701,0.139894256614823,0.478728174205519,0.135336854398541,0.873051885826571
TCGA.XK.AAJA.01,0.249841104833841,0.137291247314595,0.0598236017569254,0.553033872382687,1.0173711951087e-05,0.692979801445638
TCGA.EJ.5531.01,0.143807216112769,0.0285383957567045,0.306746016627789,0.519438001055187,0.00147037044755019,0.678931602865187
TCGA.EJ.A6RC.01,0.120595373181587,0.159914956836585,0.145516964384972,0.53776604087414,0.0362066647227154,0.796839315550823
TCGA.2A.A8W3.01,0.554741084990775,0.0227747198704847,0.213332843945857,0.209151066317145,2.84875738607678e-07,0.664741745628752
TCGA.EJ.A46B.01,0.00122454106145826,0.106280164668353,0.252488615309504,0.636670130737027,0.003336548223658,0.559490802913851
TCGA.KK.A8IK.01,0.750163498223333,0.19079581667285,3.66420592645731e-06,0.0590320918118889,4.9290860017896e-06,0.434223546323805
TCGA.XK.AAIR.01,0.296524833375377,0.0637551644102731,0.268187752941734,0.371467631542441,6.46177301749374e-05,0.781266944920248
TCGA.J9.A8CK.01,0.400554348499427,0.244301600248553,0.353579481108701,6.88004481158126e-07,0.00156388213883793,0.676315363104318
TCGA.EJ.8470.01,0.339040919317401,3.80521902692761e-06,0.206436101661801,0.454462961474467,5.62123273044629e-05,0.653290576112866
TCGA.KK.A7B4.01,0.576138030521096,0.0974324397292185,0.326427672831986,2.75143537123601e-08,1.82940334599071e-06,0.565441912513385
TCGA.EJ.5499.01,0.467313349323216,0.0633071773205553,0.435497755637684,0.0334817242762446,0.000399993442300367,0.626986978118553
TCGA.KK.A7AP.01,0.682294029707225,0.149583546269977,0.0614933974774518,0.106622468827251,6.55771809577626e-06,0.59354509670829
TCGA.CH.5764.01,0.366103345628659,0.0174253822385083,0.549130076867369,0.0660070462243683,0.00133414904109475,0.59389836176609
TCGA.EJ.7789.01,0.636401568526853,0.0185475974847043,0.0623815858800089,0.282669208984363,3.91240711589055e-08,0.554098316029041
TCGA.J4.AAU2.01,1.30439905104981e-05,0.165514066876748,0.10931586370358,0.722701489940624,0.00245553548853759,0.490412844915211
TCGA.XQ.A8TB.01,0.429533467685495,0.0732084644437272,0.479171276031116,0.0170940759145994,0.000992715925062957,0.610974150566967
TCGA.VP.A87E.01,2.13637096921055e-07,0.0805823339089224,0.159258015668095,0.430075850583417,0.330083586202469,0.760703167237638
TCGA.EJ.7793.01,0.00310466350581396,0.0808790382695848,0.575036378392024,0.328445783528939,0.0125341363036382,0.596531700330725
TCGA.YL.A9WI.01,0.254038677952617,0.134821004002524,8.36120650784587e-07,0.60982379192743,0.00131568999677813,0.576975100496568
TCGA.EJ.7321.01,0.359392397070828,0.0750934054396429,0.527945625706006,0.0364503782232677,0.00111819356025582,0.638574910652099
TCGA.KK.A8I7.01,0.309689800229319,0.0964952418338016,0.233815105714787,0.359999712088188,1.40133904212811e-07,0.805391185118873
TCGA.ZG.A9L4.01,0.651334902521249,0.117778661906892,0.230886059613524,2.96243556793758e-07,7.9714778684616e-08,0.540322685100124
TCGA.CH.5789.01,3.86908730559776e-07,1.41199474161921e-05,0.565936296585049,0.432502742972547,0.00154645358625733,0.431736920247629
TCGA.YL.A8HK.01,0.318918482839264,0.0600514516552575,0.619599487207265,1.37322048187068e-05,0.00141684609339422,0.521550207418361
TCGA.G9.6329.01,0.322758694096164,0.227627148081012,0.39260217217117,0.0501159119795812,0.00689607367207298,0.778716229281561
TCGA.2A.AAYU.01,0.236452031213148,0.0713661629950195,0.508930148758195,0.179601608762225,0.00365004827141241,0.746837324749339
TCGA.HC.8261.01,0.170535073380168,0.104564802185139,0.12419232591621,0.600556841222876,0.00015095729560768,0.68617338177871
TCGA.EJ.5503.01,0.0040534459799281,0.0785594574716708,0.609704198917824,0.30768289763035,2.27663203118335e-13,0.550817256292408
