S3,S7,S10,S2,S4,ITTH
TCGA.CV.5979.01,6.0350070543815e-08,7.1059280500547e-08,0.0542257801802051,0.396606548911325,0.549167539499119,0.530606982505461
TCGA.CV.A45U.01,0.563265369493324,0.0301857399203775,0.0379550476269769,2.02643036301048e-06,0.368591816528959,0.572279426780718
TCGA.DQ.7590.01,0.869009250058728,0.0690081427428427,0.0454483086690039,0.01649512566822,3.91728612055855e-05,0.320049240876614
TCGA.CR.7388.01,0.562096227845846,0.0646288868391724,1.99732216078291e-07,0.0780200132195121,0.295254672363254,0.658639985465694
TCGA.BA.A4IG.01,0.4691020734721,0.0954522533561522,0.0329139087347198,0.183593526082986,0.218938238354042,0.829748848389977
TCGA.P3.A5Q6.01,0.0918891302081665,0.0218368098474548,0.282858390385229,0.325501859115702,0.277913810443448,0.8582194649904
TCGA.CV.7180.01,0.234472672656181,0.0148171387692557,0.0939478403049674,0.37809485787596,0.278667490393637,0.837859481757006
TCGA.CN.6992.01,0.479526975319942,0.258151454492486,0.00783133628781895,0.106860848355604,0.14762938554415,0.783744709225881
TCGA.CR.7373.01,8.70346620156677e-05,0.000607588236499827,0.0205051369501594,0.731590132273394,0.247210107877931,0.409550606890839
TCGA.CR.7371.01,0.537935308023043,0.162056354725406,4.97848203768178e-06,0.0711070516044281,0.228896307165086,0.717009698373906
TCGA.BA.4074.01,0.0107267034294135,3.89394528331636e-05,0.341180454349582,0.648051832480084,2.07028808720463e-06,0.433113597205253
TCGA.CV.7435.01,0.276559481137115,0.121537584225584,2.84180936418232e-07,0.18337020594819,0.418532444508175,0.799783645258944
TCGA.DQ.7595.01,0.70959383292081,0.0641173648552741,0.0167184786997154,0.0911461061925607,0.118424217331639,0.5958258951007
TCGA.BA.A6DB.01,0.492172653296645,0.00171974261074083,0.181611121845963,0.121311890897392,0.203184591349259,0.77627503719179
TCGA.CN.6021.01,0.569223054924256,0.216826183401601,1.9295131333576e-06,0.10703879101065,0.10691004115036,0.702380140847047
TCGA.D6.6825.01,0.0145612545912642,1.36658306908733e-05,5.05579612351671e-05,0.0489431684377025,0.936431353179107,0.168635638184173
TCGA.CN.6998.01,2.22558705883288e-05,3.03428998601081e-05,0.0679582661776024,0.237589639202686,0.694399495849263,0.483400855332121
TCGA.CV.6948.01,0.581363357780037,0.128540563898711,0.108465258951529,0.0643139011993025,0.117316918170421,0.775320438680214
TCGA.UF.A7JC.01,0.0154370296340024,0.00764579666830771,0.0174527188590625,0.359688458989561,0.599775995849067,0.526081682383525
TCGA.MT.A7BN.01,0.355025532982784,0.00999354300826317,0.634953214211788,1.40018054886252e-05,1.37079916767212e-05,0.436418754056072
TCGA.BA.A6DA.01,0,6.37607106552503e-05,0.677981681297163,0.321954557992182,0,0.390812786821365
TCGA.UF.A71E.01,0.172684524837638,0.452004330607853,0.0869750279034412,1.16308954338821e-09,0.288336115487979,0.766225125679373
TCGA.HD.7754.01,0.848216050622374,0.0491908770265212,0.00024940210026182,0.00144916467210158,0.100894505578742,0.329779837300566
TCGA.D6.A6ES.01,0.120488458537357,5.56359705264466e-06,0.638188500583736,9.40746785473444e-06,0.241308069814,0.549782827808374
TCGA.CV.7434.01,1.44850716021066e-06,2.45163678100384e-05,0.0691190720272905,0.307280249145717,0.623574713952022,0.523198756428136
TCGA.IQ.A61I.01,0.787787475520148,4.07349174306015e-06,0.212202505403266,3.76623665479209e-06,2.17934818845247e-06,0.321226357132605
TCGA.CN.4736.01,0.198436146988561,6.68468017641714e-06,0.0591935810392402,0.149598919601172,0.59276466769085,0.672622045000165
TCGA.BA.7269.01,0.0367131121113879,0.138132726677227,0.585634537437836,4.43280902556381e-06,0.239515190964523,0.65269151110316
TCGA.CV.6433.01,0.901854915918959,0.0181656337386158,0.0628217215214215,0.0170540171834542,0.000103711637549097,0.254881463507577
TCGA.CR.7385.01,0.916884945778961,0.00507835314313413,0.00935737265592253,9.54977367884222e-06,0.0686697786483038,0.207613712388681
TCGA.CV.6441.01,0.629776012696274,0.000102526663841582,0.126223786098444,0.11098962321334,0.132908051328101,0.662095598409877
TCGA.CV.5978.01,0.199304631962968,0.489933248548705,0.00015684443135164,0.0968110780390962,0.213794197017879,0.763173022541986
TCGA.CN.6017.01,0.0415065316515792,2.53291147613182e-06,0.11176133564733,0.741706811760694,0.10502278802892,0.519010418602782
TCGA.CN.5367.01,1.31947866344744e-05,1.68290733681378e-05,0.0806548350535528,0.164144597837157,0.755170543249288,0.442427251570764
TCGA.CV.7252.01,0.0799394214788603,3.82357031687807e-06,0.0225641375848198,0.512669320178096,0.384823297187907,0.619834385391718
TCGA.QK.A6IG.01,0.228616042676149,0.000102570363622302,0.2364794584563,0.522106168995921,0.0126957595080077,0.667336197320182
TCGA.CV.A45R.01,0.286429221093184,0.0317287417704058,0.0888176310398073,4.33729686848293e-06,0.593020068799735,0.616711153846572
TCGA.UF.A7JV.01,0.109481118933076,8.92502882164423e-05,0.18333389600303,0.549172548681577,0.1579231860941,0.729840972520057
